theta [deg],vacuum wavelength [um],absorption in whole stack [unitless],absorption in active material [unitless],absorption in active material [#photons/(m^2s)],Transmission Coeff [unitless],Reflection Coeff [unitless]
18,0.820,0.9432188365278116,0.8997017111280162,4687933356898975.0,0.04971223483631171,0.004157019203233646
18,0.800,0.9182108169650659,0.8748154750692819,4447085447927517.5,0.06001675195629822,0.0194065601673268
18,0.780,0.8370171485926388,0.7948365055266733,3939503025487816.5,0.07496101659025431,0.08643427611100009
18,0.760,0.7472099643010719,0.7065217213312907,3411993074381588.5,0.08742952569214374,0.16431315042829925
18,0.740,0.6948488875777615,0.6548217534693793,3079100388357587.0,0.09263192280228963,0.21165242831926315
18,0.720,0.720015503610487,0.6778483598976618,3101230712988158.0,0.09559570232839022,0.18341437460583446
18,0.700,0.8013226838548202,0.7530101429967214,3349406790840854.0,0.10788069207263175,0.08970501978097253
18,0.680,0.8552888919621259,0.7980598590226925,3448366442706968.0,0.13542759352459585,0.008346056636525247
18,0.660,0.7832502426555411,0.7222113540694979,3028846594504756.5,0.1528219183974893,0.06328088016032164
18,0.640,0.6686869074359828,0.6083141221076248,2473870165572347.0,0.15240615667558288,0.17844861629219652
18,0.620,0.7221725154552914,0.6564104276141483,2586045676337253.0,0.15928398852820344,0.11802364978480204
18,0.600,0.8426521853931516,0.7785066206477338,2968127761620455.5,0.14448937526877936,0.012132520546649402
18,0.580,0.8069259262181282,0.7556453991467312,2784935019699657.0,0.10337965058821885,0.08890488793300554
18,0.560,0.8589279540494106,0.8118728040107224,2888983430932997.5,0.07781198814370394,0.062339471186041065
18,0.540,0.932677099403361,0.8821340347591065,3026895088283601.5,0.03311416043988444,0.03154842306276047
18,0.520,0.8930313946081128,0.8311711405745296,2746393923130844.0,0.005505978658396449,0.09524571480567853
18,0.500,0.966532489514033,0.870201562278897,2764769267533100.0,0.008993657557477554,0.018052554443337934
18,0.480,0.6752560565664758,0.5899235981286055,1799310179156806.2,0.03621030666600509,0.2861806444482184
18,0.460,0.7883100091274814,0.6790064838544235,1984727025509030.2,0.12618098889221874,0.08471042270598468
18,0.440,0.8077326675614568,0.7045724978392119,1969914576609889.8,0.135471628542523,0.05637560363486085
18,0.420,0.7057336734272084,0.5975037412243323,1594626399409581.0,0.1196144189889548,0.17425429331954184
18,0.400,0.8483382742877572,0.6790618237281004,1725990246288905.8,0.11302431075971976,0.03770941822923016
18,0.380,0.7477978275113888,0.5290112035676799,1277372307423247.0,0.12436372647333975,0.12774537146107107
18,0.360,0.7815129683576136,0.45381325044238485,1038122737691205.6,0.15920239100588537,0.060385626462778806
18,0.340,0.7982023577225364,0.42278498427849764,913413659253413.5,0.17304893000067148,0.030257711656062447
18,0.320,0.745226804292545,0.34009343287793825,691539918709102.2,0.13271544092332657,0.12358686811762763
18,0.300,0.8170506496325887,0.24321245940392464,463634883495371.75,0.07196009789647316,0.11336002046127652
19,1.200,0.3381538372391892,0.25993028278989244,1970474847049883.0,0.13418940985142477,0.5279476533038374
19,1.180,0.31305724009033625,0.2385105782121503,1777961787458305.2,0.1258287180148322,0.5613936376250731
19,1.160,0.2966572223722333,0.22391032931689298,1640834912623701.5,0.12077025860300497,0.5828450021073368
19,1.140,0.2893557673721472,0.2162746011803456,1557554103554717.5,0.11930277596176594,0.5916120360631908
19,1.120,0.2917701992454062,0.21588438909723595,1527467687692666.0,0.1218153995730898,0.5866890962339332
19,1.100,0.30505132051528666,0.22338608842827154,1552321164976354.5,0.1289344561719248,0.5662997884068006
19,1.080,0.3287483534808787,0.2400000079310422,1637448997706598.0,0.14294090863477008,0.5286297665870069
19,1.060,0.3663376851398289,0.2669063463065278,1787300330580465.5,0.16364588648671624,0.47038614967863024
19,1.040,0.4177005988147196,0.30398464523333446,1997182521816443.0,0.19213714603898013,0.3905952524667822
19,1.020,0.4765555014153538,0.346631597378074,2233577831027775.8,0.22592377561311214,0.2980199901955399
19,1.000,0.5249733353926345,0.38190803333788254,2412634667205747.5,0.2563521567705315,0.21922026082608398
19,0.980,0.5731430584061463,0.4336178047266377,2684515725109308.0,0.26175790314516423,0.16563994395515763
19,0.960,0.577716109285808,0.46003586908602506,2789945362410830.0,0.22920680581988664,0.1935003005008518
19,0.940,0.5750554523602852,0.48141606966740463,2858783104260637.0,0.18808504131267326,0.23707617947692405
19,0.920,0.6056507746513269,0.5305522030008418,3083533845601417.0,0.1521553578483041,0.24210318588869847
19,0.900,0.6740930994001199,0.6128577815789789,3484455996599815.0,0.11919374901733022,0.2061403890170936
19,0.880,0.7508175351228047,0.700641335449876,3895033506261947.0,0.08582197372505815,0.1620917238775688
19,0.860,0.8166577111986539,0.7731972108316039,4200698388185773.0,0.059311833182030586,0.1219527834211941
19,0.840,0.8876882156460184,0.8455388019727547,4486891817784590.5,0.04756932234942394,0.061986609608795755
19,0.820,0.9414146986594841,0.8979151901169597,4651381285440437.0,0.04943548985684463,0.0062397081285196125
19,0.800,0.9220699628310238,0.8784573108723704,4439595665684129.0,0.06000749021899244,0.015541994832136254
19,0.780,0.8428991811244245,0.8004264694013045,3944108147618279.0,0.07513165676644228,0.0803663950398388
19,0.760,0.7514961045764156,0.7106094122424617,3411750925358421.0,0.08751569081302714,0.159932826716135
19,0.740,0.6946747273011459,0.654706276643663,3060631152704667.0,0.09218684831685368,0.21227170416520913
19,0.720,0.7145109695401229,0.6727203153145028,3059847693463685.5,0.09443217315126777,0.19009047554590655
19,0.700,0.7934529016543513,0.7456912199483626,3297538233977589.0,0.1062990190882282,0.09916818176343507
19,0.680,0.8535411459106995,0.7965508037632552,3421804263336134.0,0.13447822049955527,0.011047526168230867
19,0.660,0.7908147045706257,0.7293190698716816,3040844941101705.0,0.15359001259505942,0.054945530201533636
19,0.640,0.6719513494150843,0.6113479380929058,2471730951603658.0,0.15253853468586942,0.17505134583021284
19,0.620,0.7160965741696471,0.650827151384099,2549119072253925.0,0.15731819233776756,0.12606666546591938
19,0.600,0.8427241629978252,0.778404521714246,2950457550395622.5,0.1438001182530608,0.012739224558989069
19,0.580,0.8101649722310172,0.7585077546903516,2779206321541156.0,0.10315679221516026,0.08587134122201885
19,0.560,0.8544049114202976,0.8074873589023518,2856646685064603.5,0.07681421723307572,0.06784903479075682
19,0.540,0.9362671373254646,0.8854981552757465,3020745872733301.5,0.032929014228042765,0.02812199067454728
19,0.520,0.8882141286894989,0.826584965274943,2715336237092177.5,0.0054056856860675954,0.10018597629514533
19,0.500,0.9724844171126791,0.8752794213951892,2764709421131140.5,0.008897661493472769,0.012140963697945708
19,0.480,0.6768183762547458,0.5909684379589504,1792001193396541.5,0.03578537281146031,0.2850281431799429
19,0.460,0.775923187799244,0.6676411545070952,1940142821945613.2,0.1229072493271169,0.10037213150600317
19,0.440,0.8147778732710782,0.7104871116150407,1974884270659642.8,0.13512788547193422,0.04966331534978561
19,0.420,0.7063879456606598,0.5981451360280796,1587042788829055.2,0.11846770197344984,0.17474706230958548
19,0.400,0.8396922450151977,0.6723721887904481,1699035694811534.8,0.11088685224110516,0.04850792211052413
19,0.380,0.7545251257975726,0.533968217197409,1281833963742696.0,0.12456928112598196,0.12081168758816602
19,0.360,0.7777532869199543,0.4512389523504238,1026223258104604.6,0.15736596825846225,0.0659707957380347
19,0.340,0.8040047397339805,0.42578224549492966,914532692707194.9,0.17332686199402242,0.024186376202510077
19,0.320,0.7406556628427213,0.3377421870303137,682759984395556.9,0.13124905730313685,0.12961133333406363
19,0.300,0.8259658789062433,0.24563693069332967,465530014666457.4,0.07237467646073015,0.10405788363599265
20,1.200,0.3421415006454935,0.26313024646008715,1982442226866003.8,0.13508048087725483,0.5230711181630564
20,1.180,0.3156737273591658,0.24062795368657047,1782693193671129.2,0.1262512000073687,0.5583560659956976
20,1.160,0.2979290661338222,0.2249855610313918,1638555505761833.2,0.12070318018754504,0.5816407292127012
20,1.140,0.28930397792644347,0.21634469892157726,1548458715207081.8,0.11872291484734024,0.5922432119705575
20,1.120,0.2903607181722701,0.2149458891492873,1511456621509096.5,0.12067650692557101,0.5892359723608955
20,1.100,0.3021774670025743,0.22138329294034786,1528924533151239.5,0.12715812800279466,0.5709473977954422
20,1.080,0.32428536807494535,0.23684083887810034,1605938343156531.8,0.1404006638904547,0.5356290983079828
20,1.060,0.3602580086755532,0.2625728610036523,1747447846147783.2,0.16027151918094895,0.47983489176791927
20,1.040,0.4104625744867492,0.2988065759972509,1951066227869433.0,0.18806906806493423,0.4018952354608092
20,1.020,0.4697699706797138,0.34177071252772223,2188686387466441.8,0.22188012441810162,0.3088441741435054
20,1.000,0.5215579922093251,0.37947061982147023,2382465815280846.5,0.25379331137775635,0.2251938525198661
20,0.980,0.5765818594550071,0.4362042250060112,2683888470590667.5,0.26248090291619747,0.16148531986773398
20,0.960,0.5848389549813208,0.4656282018997379,2806461125268612.5,0.23136980978350782,0.1842242051916685
20,0.940,0.5807825535770198,0.486090387433131,2868754655726579.5,0.18949460176823626,0.22994636194178644
20,0.920,0.6077802738871106,0.5322798370007084,3074513212909460.5,0.15237862730447707,0.23975451157371153
20,0.900,0.672575979238566,0.6113430430635742,3454426885471599.5,0.11871346496658026,0.2081425052776425
20,0.880,0.7466939971237128,0.6966759704222366,3849125085053334.5,0.08519518569438102,0.1668505957153513
20,0.860,0.8106254633969674,0.7673875987417293,4143446627995037.0,0.05874134937939891,0.1285704343998363
20,0.840,0.8812504995425057,0.8393207369192355,4426452014530230.0,0.04708373640543971,0.06892769013581254
20,0.820,0.9389944548978163,0.8955372920857289,4610479009626405.0,0.04912067116812595,0.00897826607078529
20,0.800,0.9257533908561261,0.8819286725516948,4429676088987262.0,0.059975019486287764,0.01187645505423664
20,0.780,0.8491007050699929,0.8063189236270474,3948662145897445.0,0.07531207891918981,0.07396826076269632
20,0.760,0.7563162835388485,0.7152032378548219,3412648710818241.5,0.08764247373822281,0.15497684943801454
20,0.740,0.6949336319973685,0.6550007313680087,3043140653760714.5,0.0917817814920299,0.2124172524817133
20,0.720,0.7090879383857235,0.6676705561619869,3018166832534178.5,0.09326779821263798,0.19668574596339083
20,0.700,0.7850541718523149,0.7378773748706412,3242879081463226.0,0.10463460957225455,0.10924369689627501
20,0.680,0.8507854652277725,0.7941073334284298,3390288375906597.5,0.13334299134145414,0.014943932436509827
20,0.660,0.798517771216811,0.7365664544043754,3052139592318334.0,0.15433753007771955,0.04649229350608701
20,0.640,0.6760381081929909,0.6151378935060507,2471729701595816.5,0.15282250950151063,0.17067982285244993
20,0.620,0.7100757405344894,0.6452960507568386,2511881908222735.0,0.15534952157661977,0.1340574890572076
20,0.600,0.8420716013736692,0.7776271600676636,2929349513435472.0,0.14296074197105446,0.01422089757396666
20,0.580,0.8137784759998765,0.7617107178879639,2773745312524688.5,0.10295182767672174,0.08244436225437755
20,0.560,0.8497585000057077,0.8029788179997748,2823193446966488.0,0.07578939307426535,0.07350852834566997
20,0.540,0.9398260070349531,0.8888290268645004,3013425854919552.0,0.03272829690254189,0.024741615565000596
20,0.520,0.8835587458541988,0.8221450652801329,2684110056688199.0,0.005304587533621703,0.1049635977775512
20,0.500,0.9774469395387749,0.8794501493385041,2760766983789650.5,0.008785507668724952,0.00724061102684709
20,0.480,0.679655882090545,0.5931132385751792,1787423141631172.0,0.035401545767060755,0.2825544554737525
20,0.460,0.7619757553353748,0.6549200404183303,1891448987633428.0,0.11937761014798817,0.11785189508335177
20,0.440,0.8222359753910135,0.716724116740872,1979945407861541.8,0.13475860583913685,0.04256260844415643
20,0.420,0.7076395844238965,0.5992793697639459,1580254875683643.8,0.11735726023224011,0.17460556146816972
20,0.400,0.829635318972331,0.6645613636804121,1668951058050180.8,0.10853342564711023,0.06093497143295675
20,0.380,0.762504852468591,0.5398431696061723,1287952150724532.8,0.12491580008496558,0.11248468033603823
20,0.360,0.7735940508770495,0.4484332937609022,1013558619098999.6,0.1554121205265423,0.07207202011032043
20,0.340,0.8096057939663706,0.428635329118071,914988007690313.2,0.17348512088938078,0.018435784232004978
20,0.320,0.7369029857974494,0.335791761913619,674634484588875.0,0.12990918456664186,0.13469227224229668
20,0.300,0.8361804286647926,0.2483972706782472,467860731572638.75,0.07286911539851484,0.09337986636038112
21,1.200,0.34654366292408295,0.26665668976857365,1995943172332138.2,0.1360856774758268,0.5176662177198619
21,1.180,0.3186259607521206,0.24300748061800606,1788611804500347.5,0.1267673967268988,0.5548892622652257
21,1.160,0.2994569007084113,0.2262589284143582,1637111116976291.8,0.12070712854765249,0.5801096241273812
21,1.140,0.28943628315317005,0.2165559969457962,1539889326276926.0,0.11819270166442819,0.5926407839932075
21,1.120,0.2890719277673632,0.21409908810692077,1495709605417071.0,0.11956775967653638,0.5916321040195329
21,1.100,0.29936386547192734,0.21942591835475464,1505549546210767.8,0.12539234946279978,0.5755242464365639
21,1.080,0.3198112676357658,0.2336739183121708,1574158428167878.8,0.13784530927039623,0.5426546293788295
21,1.060,0.3540574324022972,0.2581509629333951,1706844893227568.0,0.15683664783357473,0.4894648973761824
21,1.040,0.402907367004956,0.2933970959005165,1903283981884053.2,0.18384986613275375,0.4136631747782547
21,1.020,0.4623634523041129,0.33645791867667757,2140648536592985.0,0.21753213341999214,0.32059302324128647
21,1.000,0.5172890334180372,0.37641251461255665,2347894056753088.5,0.2507935973872991,0.23246108025646198
21,0.980,0.5795375568489033,0.43842330679543023,2679996035408208.0,0.26293770960882473,0.15807970724408385
21,0.960,0.5922577070177324,0.47144959164425476,2823065401007683.0,0.23360464435855932,0.174580868782159
21,0.940,0.5870973622013608,0.49124766119032987,2880333607856897.5,0.19106662983386263,0.22206687392908595
21,0.920,0.6104055488748173,0.5344332567952053,3066872670692275.5,0.15271119009722448,0.23680091283604618
21,0.900,0.671349872719053,0.6100861258036093,3424901617101083.0,0.11827762228894058,0.2098090548148343
21,0.880,0.7426382276106964,0.6927688217374042,3802642068962740.0,0.08457269023107164,0.17153734637462736
21,0.860,0.8044180153561962,0.7614083751869399,4084421402952136.0,0.05815599340577827,0.13537858622217802
21,0.840,0.8743092499642604,0.8326197516251893,4362550202259065.0,0.046568948584956096,0.07640298132833041
21,0.820,0.9358929068763855,0.8925059285594432,4564985522066384.0,0.048765295814237775,0.012440581993460258
21,0.800,0.9291682975201417,0.8851409964995712,4416893072131714.5,0.05991409295461062,0.008508222960493673
21,0.780,0.8555836547839628,0.8124775008580206,3952941511600528.5,0.07549910905070006,0.06728116087893642
21,0.760,0.7616960930908565,0.7203272828694243,3414742021957870.0,0.08781255270381821,0.1494168866286076
21,0.740,0.6956901322179446,0.6557658762593609,3026878412254600.5,0.09142523520171127,0.21201593195153226
21,0.720,0.7038248656236218,0.6627728059419181,2976539290220545.0,0.09211391113215964,0.20311027743643403
21,0.700,0.7761836720689925,0.7296219662930992,3185740399916145.5,0.10289771897814176,0.11986403807524965
21,0.680,0.8469149931494582,0.7906291192314192,3353483398908937.0,0.1320089664771458,0.020155162455679512
21,0.660,0.8062038250473985,0.7438104670467576,3062109124188060.5,0.15503395081211352,0.03810743473697822
21,0.640,0.6810242097761146,0.6197549833466032,2474084018874425.5,0.15327322960505566,0.1652418424691802
21,0.620,0.7042300233385245,0.6399267858702298,2474778994226490.5,0.15340566262390057,0.14184836240424295
21,0.600,0.8406000320898007,0.776088296346694,2904536423902276.5,0.1419587022501449,0.016684701750546992
21,0.580,0.8177428915126007,0.765232100168146,2768443188147102.5,0.10276195767622966,0.07865032251790435
21,0.560,0.8450557220424271,0.798410499474298,2788872815126543.5,0.07474535879189023,0.07924306655875583
21,0.540,0.943261970767627,0.8920396182360987,3004639314153342.5,0.032509432658112694,0.021501864882307056
21,0.520,0.8791744456337643,0.8179530881207698,2653054567180729.0,0.005203504633060965,0.10946780478839284
21,0.500,0.9810976328042095,0.8824247393363772,2752086767296149.5,0.00865515709016844,0.003678180335716004
21,0.480,0.6839455462233702,0.5965112935276299,1785970784485151.8,0.03506535174055057,0.2785754175205811
21,0.460,0.7466189344184078,0.6409803439036764,1839149298976368.8,0.11562858917217593,0.13696194328496888
21,0.440,0.8300059198382898,0.7231912743852122,1984816202457787.5,0.13434593514754894,0.03519238071699982
21,0.420,0.7095634329812248,0.6009667781243127,1574396796580797.8,0.11629323737810415,0.17374470974353987
21,0.400,0.8182883560160947,0.6557237809485271,1636045464370806.8,0.10598710543716923,0.07484644332725783
21,0.380,0.7717540263970032,0.5466520755688133,1295713669486049.2,0.12539988775563263,0.10275076756760407
21,0.360,0.7690518495814606,0.445410977725924,1000179294933943.9,0.15334832599963602,0.07866525952950322
21,0.340,0.8147528651660908,0.43120389391115804,914483836101095.2,0.17346844583663995,0.013313403807705114
21,0.320,0.7341495086004234,0.3343288433169611,667326339057986.2,0.12872667938819152,0.13861844441654278
21,0.300,0.8476352112804216,0.25146880706027697,470565213404238.0,0.07343491081353663,0.08139330507284785
22,1.200,0.3513920866208495,0.2705343415637694,2011093273794127.5,0.1372139618943026,0.5116922473105818
22,1.180,0.321945597650678,0.24567346937942453,1795844924209487.5,0.12738731120239197,0.550951589255519
22,1.160,0.30127001652303115,0.22775259395604566,1636627659080376.5,0.1207922295370604,0.5782122942195321
22,1.140,0.28977987586614223,0.21692874201810522,1531970894605550.2,0.11772240045211983,0.5927673186632295
22,1.120,0.28793049960963324,0.21336351847458435,1480357991166154.2,0.11850012704907162,0.5938398740410856
22,1.100,0.2966389666859552,0.21753447872029882,1482345201501098.2,0.12364974087825192,0.5799892882398276
22,1.080,0.31535881407683386,0.23052273391843017,1542290140557399.8,0.13529052972278352,0.5496579421214597
22,1.060,0.3477751536758713,0.2536686634515762,1665717126965726.2,0.15336128781265668,0.4992169884891719
22,1.040,0.3950771549190538,0.28778623596830066,1854094747284769.2,0.17950291794394624,0.42583354847754606
22,1.020,0.45435663464669,0.33070754345452663,2089646569568563.8,0.2128953808667449,0.33323027513814885
22,1.000,0.5121103428493373,0.3726923167946416,2308761145221002.5,0.24733230831016703,0.24109868214104224
22,0.980,0.5818614757632927,0.4401623578045331,2672191267229606.0,0.2630636889605909,0.15563625367337627
22,0.960,0.5998992394211373,0.4774413902963617,2839356107193806.0,0.23588122487412397,0.16467344964945588
22,0.940,0.5940201710660947,0.496904184221032,2893537216695117.5,0.19280623818790107,0.21341232941469104
22,0.920,0.6135778107816781,0.5370567694995025,3060811523654397.5,0.15316538114410191,0.2331788431526531
22,0.900,0.6704713764228014,0.6091382402347694,3396150588496105.5,0.11789637525153576,0.21107323840688166
22,0.880,0.7387040683240071,0.6889701234450295,3755879297753119.0,0.08396105096264965,0.17609147672230008
22,0.860,0.7980813695488529,0.7553032283335387,4023910916204103.5,0.057559637739225795,0.14232724649701659
22,0.840,0.8668821093092485,0.825452869177141,4295365580607574.0,0.046026640099895426,0.08439310970960366
22,0.820,0.9320507690456771,0.8887646832005459,4514703217072094.0,0.04836728155287695,0.016688215124591652
22,0.800,0.9322127635640817,0.8879970457275617,4400784204792725.0,0.0598190450961316,0.005545141352829282
22,0.780,0.8622974078974265,0.8188538880399219,3956667752455752.0,0.0756885809209613,0.060359955682279955
22,0.760,0.7676548313674123,0.7259996661703437,3418051315589721.0,0.08802782973230612,0.14323168293402294
22,0.740,0.697009204213939,0.6570629003665409,3012085055739418.5,0.09112559428508146,0.21099428155004682
22,0.720,0.6988048925329093,0.6581052183303311,2935326370136939.5,0.09098225104233207,0.20926906353703453
22,0.700,0.7669145226601113,0.7209933380717884,3126495854419201.0,0.1011006334097337,0.1309436830942868
22,0.680,0.8418428278985838,0.7860343200104354,3311151001103624.5,0.13046693445785196,0.026777395468955065
22,0.660,0.8136808105377326,0.7508743084045545,3070009686395750.5,0.15564246022282824,0.030019975417507356
22,0.640,0.6869780378816778,0.6252624451465608,2478967789985435.5,0.15390341992197287,0.15865627343095767
22,0.620,0.6986909920847829,0.6348394854318085,2438283421064714.0,0.15151629948636647,0.14927795789920054
22,0.600,0.8382318479043811,0.7737173979750309,2875823168864309.5,0.14078477547006576,0.02021760981609829
22,0.580,0.8220166185633629,0.7690328555247343,2763130861061115.5,0.10258219346471867,0.07453585868019666
22,0.560,0.8403722819387591,0.793853928250197,2753957224987851.5,0.07369052783561907,0.08496847797960248
22,0.540,0.9464676820582041,0.8950281527553119,2994049810298247.0,0.03226947694702064,0.01851333507483986
22,0.520,0.8751791651517368,0.8141187497253918,2622525174724054.0,0.005103267147484353,0.11357900821746461
22,0.500,0.9831065220509645,0.8839079221344976,2737824439377466.5,0.008504774559070429,0.001787783088957838
22,0.480,0.6898650401848133,0.6013160747898161,1788021005309644.2,0.03478256240627157,0.27290690315261573
22,0.460,0.7300793161737881,0.6260238798414954,1783927895823178.5,0.11170757118171214,0.15742818546124718
22,0.440,0.8379349993740043,0.729751326520653,1989097789960610.5,0.13386467615652314,0.027730558636210465
22,0.420,0.7122359679859981,0.6032687983105856,1569599021868381.0,0.11528530027023288,0.17207826477990065
22,0.400,0.8058414993751513,0.6460092124911414,1600763849474459.5,0.10327975904410194,0.09002006230126104
22,0.380,0.7822290582491629,0.5543682318462565,1304999955563784.8,0.12600779838501483,0.09166733802469366
22,0.360,0.7641673838335254,0.4422010813617291,986167909682664.2,0.1511868962640769,0.08569756569939065
22,0.340,0.8191538763150821,0.43332664599566123,912689128939280.0,0.17321491503962605,0.009172709077158349
22,0.320,0.7325586550992759,0.3334321345936127,660976465338412.0,0.1277284022751375,0.14119987659279576
22,0.300,0.8601634241824342,0.25479458800138416,473521844922545.1,0.07405419527845532,0.06828229880021949
23,1.200,0.35671973087390435,0.27478889530041845,2028005888544021.5,0.13847426304671914,0.5051073392124648
23,1.180,0.3256662011294122,0.2486517294249055,1804522406447363.2,0.1281212423875515,0.5464992092100405
23,1.160,0.30339949322314036,0.229490113748432,1637234011286325.2,0.120968932897616,0.5759072349517127
23,1.140,0.29036330299142976,0.2174842314704075,1524829948186215.5,0.11732248915858241,0.5925838155261178
23,1.120,0.2869639843208107,0.21275939904633015,1465532875318106.8,0.11748464123630603,0.5958207240347551
23,1.100,0.29403176062444797,0.21572991913856682,1459458846450154.0,0.12194286259704615,0.5843009985459394
23,1.080,0.31096136459706286,0.22741124628471632,1510513048477084.2,0.1327519719120757,0.556590062826936
23,1.060,0.341452101765995,0.24915527471931567,1624294368362813.0,0.1498659148783637,0.5090297972192676
23,1.040,0.38701963517388266,0.28200807259118915,1803780414946323.0,0.17505386087915265,0.43833306322536214
23,1.020,0.445783410647273,0.3245435153280685,2035925562189677.2,0.20799168249500635,0.3467002399119981
23,1.000,0.5059824396770254,0.36828067771667533,2264997469632897.5,0.24339752476353754,0.25115798956012575
23,0.980,0.5833955673485434,0.44130158446078355,2659808379790371.0,0.2627911830887888,0.1543804898705166
23,0.960,0.6076679163890588,0.4835270342690016,2854833479921249.5,0.23816099434866683,0.15463606823258824
23,0.940,0.601562989805029,0.5030692400936108,2908334830790242.0,0.19471571930412856,0.2039684433367049
23,0.920,0.61734792677991,0.5401942772070422,3056515438942954.5,0.15375330184715708,0.22882533548743547
23,0.900,0.669998978953861,0.6085522356319335,3368442662135964.5,0.11758012686914161,0.2118661157793145
23,0.880,0.7349489095147514,0.6853333720494471,3709140972560695.0,0.08336719000627624,0.18044857493622246
23,0.860,0.7916674523413049,0.7491214311718055,3962227979626025.5,0.05695655667670557,0.14936008176946539
23,0.840,0.8589968723371182,0.817846785533522,4225129500312740.5,0.04545903363591379,0.09286797649236767
23,0.820,0.927417196543682,0.884265222967523,4459489903291225.0,0.04792507010464306,0.021773736055202605
23,0.800,0.9347769834238787,0.8903920865024695,4380866974423802.5,0.059683890383976944,0.003103283062301155
23,0.780,0.8691773193947839,0.825386433632226,3959503366521848.5,0.07587524691978825,0.053274636626521814
23,0.760,0.7742036653512229,0.7322307990439999,3422554496074767.5,0.08828924449767706,0.13640908572205845
23,0.740,0.6989553911039703,0.6589525940977019,2998987663281074.5,0.090890992022693,0.20927952378765885
23,0.720,0.6941150286355018,0.6537496109270562,2894894407892210.0,0.08988482238407099,0.21506295863555472
23,0.700,0.7573350493532353,0.7120741383056381,3065575669125546.5,0.09925748873903119,0.14238003409533398
23,0.680,0.8355087960077804,0.7802659157023534,3263174783568317.0,0.12871238600027368,0.034875348762573435
23,0.660,0.8207195845287392,0.7575467568682117,3074979085865557.0,0.15612008486126044,0.022502206912476983
23,0.640,0.6939546277672758,0.6317114800080659,2486494659675115.0,0.1547223566471613,0.1508587925912221
23,0.620,0.6935999524406259,0.6301630869383844,2402887492922244.5,0.14971261935142655,0.1561736986179744
23,0.600,0.8349133300248169,0.7704661046615989,2843109426727471.0,0.13943415718354707,0.024878271296741368
23,0.580,0.8265375609661559,0.7730548248653526,2757573368162565.5,0.10240514131782728,0.07017053462379025
23,0.560,0.8357909458634087,0.7893872756196425,2718735362489113.0,0.07263368458335462,0.0905931451632417
23,0.540,0.9493210043181566,0.8976788926295036,2981285452702902.0,0.03200518067340145,0.015901768766500263
23,0.520,0.8716977144316203,0.8107580877603378,2592885988199046.5,0.005004697339413447,0.11717069848752217
23,0.500,0.9831555159786718,0.8836156837845993,2717203764678308.0,0.008332907981787782,0.001891216364576216
23,0.480,0.6975884220294305,0.6076774633900107,1793920344187296.5,0.03455794317026484,0.26536940303894774
23,0.460,0.7126525099056135,0.6103111347119557,1726624553901850.8,0.10767097379688939,0.17889839366436494
23,0.440,0.8458068680060719,0.7362117575611442,1992251731653552.2,0.13328104793028794,0.020427335632092432
23,0.420,0.7157357641922399,0.6062483244248696,1565988719006643.5,0.11434265824603942,0.1695183382590829
23,0.400,0.7925484733828337,0.6356183341533405,1563670326051867.8,0.10045075716500491,0.10616240161983652
23,0.380,0.793805755712133,0.5629078720576024,1315557110477987.2,0.12671267724873736,0.079385507215636
23,0.360,0.7590117300491543,0.4388505883727965,971645789875937.5,0.14894597345344843,0.0930798288465697
23,0.340,0.8224909102535137,0.4348288537335143,909255756349346.5,0.17265935053603362,0.006396217759389837
23,0.320,0.7322685371127442,0.3331687978396767,655696835356035.6,0.12693584893804624,0.142277215541773
23,0.300,0.8734520609957336,0.25827437457611785,476531222202187.9,0.07469678825939094,0.05438903812414108
24,1.200,0.36256046106738127,0.2794467848358644,2046789736667593.2,0.13987532416545367,0.4978689050440974
24,1.180,0.32982324940606256,0.25196957868595427,1814775821371345.5,0.12897974005405516,0.5414861193962675
24,1.160,0.3058783018177691,0.23149651757263148,1639061762580597.2,0.12124800733251907,0.5731507327046582
24,1.140,0.29121655170490324,0.2182448803961251,1518594363003814.5,0.1170036556263336,0.59204962506506
24,1.120,0.28620082983562795,0.21230765095052742,1451364630374960.8,0.11653237198170105,0.5975351615372191
24,1.100,0.2915716866810153,0.21403355264039728,1437035221257472.8,0.12028414724657792,0.588417531584714
24,1.080,0.3066526068367418,0.2243636992267488,1479003544145383.2,0.1302450960402347,0.5634018745337636
24,1.060,0.335130379708508,0.2446410094092738,1582807110520969.8,0.1463711670195491,0.5188406216045632
24,1.040,0.378787136879247,0.2761000941345169,1752640169849004.0,0.17053009372603792,0.4510820380506779
24,1.020,0.43669060556228156,0.3179991829405776,1979789621303713.5,0.20284879874264866,0.3609283653002165
24,1.000,0.4988858505392207,0.36316276810995674,2216634993504060.5,0.23898758239430967,0.2626600913822306
24,0.980,0.5839770287645728,0.4417175928689876,2642187537895558.0,0.26205173897464173,0.15454348519833996
24,0.960,0.6154426287601468,0.48960970601386306,2868891468779993.0,0.24039594851294324,0.1446377420674946
24,0.940,0.6097267676953801,0.5097427841983141,2924635906592104.0,0.19679368648195938,0.19373566613694543
24,0.920,0.621765478999198,0.5438884451981078,3054151154167118.5,0.1544865813435924,0.22367918224367858
24,0.900,0.6699926390237216,0.6083822070507643,3342041825854464.0,0.11733944722317331,0.2121171096878285
24,0.880,0.7314333285363727,0.6819149809698323,3662737298775508.5,0.08279833947508,0.1845407270958923
