theta [deg],vacuum wavelength [um],absorption in whole stack [unitless],absorption in active material [unitless],absorption in active material [#photons/(m^2s)],Transmission Coeff [unitless],Reflection Coeff [unitless]
3,1.120,0.383365699862202,0.2687214327496092,2008109728479413.5,0.22726922927047272,0.38909207799349793
3,1.100,0.3609993568450258,0.2527573096954548,1855083746833947.8,0.21453681124890628,0.42423187266268586
3,1.080,0.3463573833160407,0.24457588211369755,1762400044637986.2,0.21019616893288354,0.4432721873181295
3,1.060,0.3435482827409427,0.24475071032576495,1730999479361727.8,0.21274755396606368,0.44358950825123705
3,1.040,0.35288785026702607,0.25363557035353135,1759991661345972.2,0.22359546224087629,0.4234635834042149
3,1.020,0.3748692063117854,0.2716108602206482,1848478543682618.0,0.24333469539815628,0.3818121995992596
3,1.000,0.4078112802485658,0.29755887256477925,1985363419041451.0,0.2711842101050059,0.32110421866278777
3,0.980,0.4790876220913273,0.3632832317580784,2375409774239201.0,0.29700602692889566,0.2241657322755276
3,0.960,0.5479067167422091,0.4353950537839563,2788828674329056.0,0.298248829105825,0.15431196278687637
3,0.940,0.5736284601229932,0.47589743455365796,2984752525295461.0,0.26591746142123873,0.1611072256356145
3,0.920,0.5653304951018903,0.4872736310417617,2991078757261219.0,0.2151816163629839,0.22024994009852905
3,0.900,0.5649773738574861,0.5031570222476691,3021434325431472.0,0.16967589059750154,0.26612680413472634
3,0.880,0.60540233514391,0.5534645334367642,3249672380718611.0,0.13883709272734435,0.25640827430362356
3,0.860,0.69440690986573,0.6463464389770315,3708778722759392.5,0.12252172720965337,0.18329937522816261
3,0.840,0.7992115950767668,0.7510985375898271,4209624065750070.0,0.11988193492762855,0.08048353582393913
3,0.820,0.8502145879217521,0.8010714237137111,4382805551443348.0,0.12822258190064625,0.0207286053910834
3,0.800,0.8296937330193669,0.7802642295269567,4164844543567458.0,0.14322395841505398,0.026361208285234815
3,0.780,0.8005757222685236,0.7494559135677729,3900387936283428.0,0.1674220563691778,0.03170074335606604
3,0.760,0.7891464815517735,0.7359266458680378,3731773111653751.0,0.1949936033912993,0.016023992743716353
3,0.740,0.7540413867927483,0.7022755458817487,3467419416798990.5,0.20359136614588558,0.042881893498180265
3,0.720,0.7080073655814748,0.6602608589866739,3171868398727007.0,0.1932623833751967,0.09941299147326932
3,0.700,0.6949529905732919,0.6480740617973116,3026842274344606.5,0.19445812566455256,0.11140911804678902
3,0.680,0.6952132872924258,0.6453648851031737,2928069326806506.0,0.220255086353476,0.08567725615399537
3,0.660,0.7108000394302647,0.654917436336151,2884015563694370.5,0.26859863563894343,0.022237740129110208
3,0.640,0.6458959290973914,0.589483424993957,2517205565194725.5,0.2903077467066559,0.0657455626331655
3,0.620,0.489818749759198,0.44399608357262527,1836698789901254.2,0.23624459244317578,0.27569827881036574
3,0.600,0.478885884497562,0.4343289308269391,1738749909211591.5,0.21100697174307162,0.31190682088554983
3,0.580,0.6417895345160193,0.5809336616229143,2248131167543698.8,0.2467292586290251,0.11371068969895975
3,0.560,0.7043554872567157,0.6315530494662202,2359744456754353.5,0.22384868274234354,0.07363101886182975
3,0.540,0.6947875525670657,0.6286874828153921,2265143312990499.0,0.12278222005492172,0.18208492309019866
3,0.520,0.8645512462569043,0.7891034344434902,2737816826370609.0,0.06083061485618286,0.06992868649562586
3,0.500,0.8467188235225473,0.7518527157692191,2508244613123091.0,0.08793407152007185,0.0614209829337161
3,0.480,0.6111964920958393,0.5174662175821645,1657258865308352.5,0.18721844184826572,0.2010308174512644
3,0.460,0.5551382656767557,0.4180293449575089,1283014936536822.0,0.35926150125411876,0.08610946880592313
3,0.440,0.4586180879398215,0.32281171722419394,947696065655546.5,0.2877603161904828,0.253510406937214
3,0.420,0.44026828509310745,0.29536155470022196,827695066983611.0,0.26096190889656445,0.29831890185735027
3,0.400,0.6368286989317307,0.427208109525314,1140162073688142.0,0.2960384476385016,0.06624445296571697
3,0.380,0.6085630283286336,0.3553124932862002,900868052627799.0,0.29380928484277846,0.09796766295702479
3,0.360,0.6323840838005076,0.30409334820034023,730426518770222.5,0.32226892249199546,0.04704177057222305
3,0.340,0.6155010389528036,0.25354694612398754,575180841867791.9,0.306876149187429,0.07944494590599888
3,0.320,0.6876586787342206,0.24083673540741463,514209174479407.56,0.2701930964028884,0.044095588289389386
3,0.300,0.7344225005318528,0.16250088464815896,325270064200918.06,0.13404708216813732,0.1343093444420231
